b_number,gene_name,solubility_pct,label,sequence_length,molecular_weight,isoelectric_point,gravy,aromaticity,instability_index,net_charge_at_ph7,fraction_charged,fraction_positive,fraction_negative,helix_fraction,turn_fraction,sheet_fraction,aa_pct_A,aa_pct_C,aa_pct_D,aa_pct_E,aa_pct_F,aa_pct_G,aa_pct_H,aa_pct_I,aa_pct_K,aa_pct_L,aa_pct_M,aa_pct_N,aa_pct_P,aa_pct_Q,aa_pct_R,aa_pct_S,aa_pct_T,aa_pct_V,aa_pct_W,aa_pct_Y
b1408,ynbA,12,Insoluble,201,22523.8317,8.423842048645021,0.8398009950248755,0.1044776119402985,44.535323383084574,2,0.09950248756218906,0.05472636815920398,0.04477611940298507,0.3980099502487562,0.208955223880597,0.4975124378109453,9.950248756218905,1.9900497512437811,1.9900497512437811,2.487562189054726,4.975124378109452,4.975124378109452,1.492537313432836,8.457711442786069,1.492537313432836,21.890547263681594,3.9800995024875623,4.477611940298507,3.9800995024875623,3.9800995024875623,3.9800995024875623,5.472636815920398,5.472636815920398,3.482587064676617,2.985074626865672,2.487562189054726
b1412,azoR,109,Soluble,201,21657.435899999997,5.063012886047362,0.06666666666666665,0.07960199004975124,28.862189054726354,-6,0.208955223880597,0.08955223880597014,0.11940298507462686,0.3383084577114428,0.2885572139303483,0.38308457711442784,11.940298507462687,0.0,6.467661691542289,5.472636815920398,3.9800995024875623,6.965174129353234,1.492537313432836,7.462686567164179,5.472636815920398,9.45273631840796,1.492537313432836,2.985074626865672,4.975124378109452,3.482587064676617,3.482587064676617,7.462686567164179,5.472636815920398,7.960199004975125,0.4975124378109453,3.482587064676617
b1414,ydcF,24,Insoluble,266,29705.353900000002,5.501127815246581,-0.14285714285714288,0.08270676691729323,43.64924812030076,-9,0.18421052631578946,0.07518796992481203,0.10902255639097744,0.2518796992481203,0.28195488721804507,0.37593984962406013,9.774436090225564,1.1278195488721805,6.7669172932330826,4.135338345864661,3.7593984962406015,6.015037593984962,3.7593984962406015,9.022556390977444,1.1278195488721805,7.894736842105263,2.255639097744361,4.135338345864661,6.390977443609023,5.639097744360902,6.390977443609023,4.887218045112782,6.7669172932330826,5.639097744360902,2.255639097744361,2.255639097744361
b1418,cybB,32,Insoluble,176,20286.2004,9.954063606262206,0.4357954545454545,0.125,37.31306818181817,10,0.14772727272727273,0.10227272727272728,0.045454545454545456,0.35795454545454547,0.22727272727272727,0.4375,7.954545454545454,1.1363636363636365,1.7045454545454546,2.840909090909091,5.681818181818182,5.113636363636363,4.545454545454546,7.386363636363637,3.977272727272727,14.772727272727273,6.25,3.977272727272727,6.818181818181818,0.5681818181818182,6.25,5.113636363636363,2.840909090909091,6.25,2.272727272727273,4.545454545454546
b1427,rimL,118,Soluble,179,20680.3089,5.858417701721191,-0.37039106145251394,0.0893854748603352,55.4022346368715,-4,0.22346368715083798,0.1005586592178771,0.12290502793296089,0.31843575418994413,0.2346368715083799,0.36312849162011174,6.145251396648045,1.675977653631285,4.4692737430167595,7.82122905027933,3.910614525139665,5.027932960893855,3.35195530726257,7.82122905027933,5.58659217877095,10.05586592178771,2.2346368715083798,6.145251396648045,2.2346368715083798,8.938547486033519,4.4692737430167595,5.58659217877095,3.35195530726257,6.145251396648045,1.675977653631285,3.35195530726257
b1430,tehB,50,Soluble,197,22530.4758,6.836332511901856,-0.3761421319796955,0.10152284263959391,17.872081218274104,0,0.27411167512690354,0.13705583756345177,0.13705583756345177,0.3350253807106599,0.2639593908629442,0.38578680203045684,7.614213197969543,1.5228426395939085,7.106598984771574,6.598984771573604,4.060913705583756,6.598984771573604,1.5228426395939085,5.0761421319796955,6.598984771573604,9.644670050761421,3.045685279187817,7.614213197969543,2.5380710659898478,1.015228426395939,7.106598984771574,2.5380710659898478,6.598984771573604,7.106598984771574,1.015228426395939,5.0761421319796955
b1434,ydcN,75,Soluble,178,19731.072,5.749798393249511,-0.1808988764044944,0.08426966292134833,48.62415730337079,-5,0.16292134831460675,0.06741573033707865,0.09550561797752809,0.25842696629213485,0.2808988764044944,0.3707865168539326,6.741573033707865,1.6853932584269662,3.3707865168539324,6.179775280898877,4.49438202247191,6.741573033707865,3.932584269662921,5.617977528089888,2.247191011235955,8.426966292134832,2.247191011235955,2.808988764044944,5.617977528089888,7.303370786516854,4.49438202247191,9.55056179775281,7.303370786516854,7.303370786516854,1.6853932584269662,2.247191011235955
b1448,yncA,44,Insoluble,172,19247.463499999998,5.860748100280761,-0.2168604651162791,0.09883720930232558,33.17151162790696,-5,0.21511627906976744,0.09302325581395349,0.12209302325581395,0.29069767441860467,0.2558139534883721,0.3604651162790698,10.465116279069768,1.1627906976744187,6.976744186046512,5.232558139534884,4.651162790697675,8.13953488372093,4.651162790697675,4.651162790697675,2.9069767441860463,8.13953488372093,2.3255813953488373,2.9069767441860463,2.3255813953488373,5.232558139534884,6.395348837209302,5.232558139534884,5.232558139534884,8.13953488372093,2.3255813953488373,2.9069767441860463
b1450,yncC,46,Insoluble,221,25151.1167,6.393386268615722,-0.14162895927601812,0.04524886877828054,51.43529411764706,-2,0.22624434389140272,0.1085972850678733,0.11764705882352941,0.43891402714932126,0.19004524886877827,0.3529411764705882,9.502262443438914,1.3574660633484164,2.262443438914027,9.502262443438914,0.9049773755656109,4.524886877828054,3.167420814479638,6.787330316742081,4.97737556561086,15.83710407239819,4.072398190045249,5.429864253393665,4.072398190045249,7.239819004524887,5.882352941176471,2.7149321266968327,2.7149321266968327,5.429864253393665,0.45248868778280543,3.167420814479638
b1454,yncG,16,Insoluble,205,23320.588099999997,4.731130027770996,-0.05170731707317076,0.10243902439024391,36.92243902439024,-9,0.2097560975609756,0.08292682926829269,0.12682926829268293,0.3463414634146342,0.23902439024390246,0.41463414634146345,8.78048780487805,1.951219512195122,5.365853658536586,7.317073170731708,3.4146341463414633,4.390243902439025,0.975609756097561,5.365853658536586,3.4146341463414633,12.682926829268293,2.4390243902439024,3.902439024390244,6.829268292682927,4.878048780487805,4.878048780487805,3.4146341463414633,6.341463414634147,6.829268292682927,2.926829268292683,3.902439024390244
b1457,ydcD,9,Insoluble,160,18906.542999999998,8.835859489440917,-0.180625,0.15625,21.111312499999986,4,0.225,0.125,0.1,0.23125,0.30625,0.45,1.25,1.875,6.875,3.125,6.25,5.0,1.875,11.875,9.375,7.5,1.875,11.25,0.625,1.875,3.125,6.875,2.5,7.5,1.25,8.125
b1462,yddH,57,Soluble,189,20966.641499999998,5.6690870285034185,-0.06402116402116403,0.09523809523809523,40.77142857142857,-5,0.21693121693121692,0.09523809523809523,0.12169312169312169,0.291005291005291,0.2698412698412698,0.38095238095238093,8.994708994708995,1.5873015873015872,4.761904761904762,7.407407407407407,5.291005291005291,7.936507936507937,3.1746031746031744,4.761904761904762,3.1746031746031744,7.407407407407407,2.1164021164021163,3.1746031746031744,5.291005291005291,2.1164021164021163,6.349206349206349,5.8201058201058204,6.349206349206349,10.052910052910052,3.1746031746031744,1.0582010582010581
b1463,nhoA,82,Soluble,281,32274.188199999997,5.86881923675537,-0.32206405693950185,0.099644128113879,41.134875444839864,-11,0.20284697508896798,0.08185053380782918,0.12099644128113879,0.302491103202847,0.25622775800711745,0.3736654804270463,6.405693950177936,1.4234875444839858,5.338078291814947,6.761565836298932,5.338078291814947,6.761565836298932,6.405693950177936,2.8469750889679717,2.1352313167259784,12.811387900355871,2.1352313167259784,4.98220640569395,4.98220640569395,5.693950177935943,6.049822064056939,3.5587188612099645,4.6263345195729535,7.117437722419929,2.1352313167259784,2.491103202846975
b1464,yddE,82,Soluble,297,32318.411,5.839262962341309,-0.13198653198653199,0.06060606060606061,27.286868686868672,-9,0.19865319865319866,0.08417508417508418,0.11447811447811448,0.27946127946127947,0.2996632996632997,0.36363636363636365,8.417508417508417,1.0101010101010102,5.723905723905724,5.723905723905724,3.7037037037037037,8.754208754208754,4.713804713804714,7.407407407407407,3.7037037037037037,8.080808080808081,2.0202020202020203,4.377104377104377,6.734006734006734,3.367003367003367,4.713804713804714,4.377104377104377,6.734006734006734,8.080808080808081,1.0101010101010102,1.3468013468013469
b1466,narW,91,Soluble,231,26160.283199999998,4.450118064880371,-0.29523809523809524,0.07792207792207792,49.186147186147174,-19,0.2727272727272727,0.09523809523809523,0.1774891774891775,0.39826839826839827,0.26406926406926406,0.354978354978355,9.090909090909092,1.7316017316017316,9.090909090909092,8.658008658008658,2.5974025974025974,4.761904761904762,1.2987012987012987,2.5974025974025974,3.896103896103896,16.450216450216452,1.7316017316017316,2.5974025974025974,4.329004329004329,6.0606060606060606,5.627705627705628,5.627705627705628,3.0303030303030303,5.627705627705628,1.7316017316017316,3.463203463203463
b1471,yddK,6,Insoluble,318,36240.4258,5.85222225189209,-0.29402515723270445,0.06918238993710692,29.20946540880502,-8,0.1509433962264151,0.06289308176100629,0.0880503144654088,0.27672955974842767,0.34276729559748426,0.4276729559748428,3.7735849056603774,0.6289308176100629,6.289308176100629,2.5157232704402515,3.459119496855346,1.8867924528301887,4.088050314465409,8.49056603773585,4.088050314465409,16.037735849056602,1.2578616352201257,16.037735849056602,2.830188679245283,4.40251572327044,2.20125786163522,7.232704402515723,8.176100628930818,3.1446540880503147,0.9433962264150944,2.5157232704402515
b1475,fdnH,81,Soluble,294,32238.4062,5.574563789367674,-0.27108843537414967,0.07142857142857142,34.62721088435375,-10,0.23809523809523808,0.10204081632653061,0.1360544217687075,0.30612244897959184,0.282312925170068,0.30952380952380953,8.843537414965986,5.782312925170068,6.462585034013605,7.142857142857143,2.380952380952381,8.503401360544217,3.741496598639456,6.462585034013605,6.802721088435374,5.782312925170068,2.0408163265306123,3.741496598639456,5.1020408163265305,3.061224489795918,3.401360544217687,4.421768707482993,4.421768707482993,7.142857142857143,1.3605442176870748,3.401360544217687
b1476,fdnI,35,Insoluble,217,25368.1979,9.969987297058104,0.35944700460829493,0.14746543778801843,43.78894009216589,14,0.18433179723502305,0.12442396313364056,0.059907834101382486,0.31797235023041476,0.17972350230414746,0.4423963133640553,6.912442396313364,0.9216589861751152,1.8433179723502304,4.147465437788019,8.294930875576037,5.990783410138249,4.608294930875576,11.059907834101383,7.8341013824884795,6.912442396313364,5.990783410138249,1.8433179723502304,3.686635944700461,2.7649769585253456,4.608294930875576,4.608294930875576,3.225806451612903,8.294930875576037,3.686635944700461,2.7649769585253456
b1483,ddpF,18,Insoluble,308,34620.5303,7.746552085876465,-0.16590909090909095,0.051948051948051945,49.85230519480518,1,0.21103896103896103,0.10714285714285714,0.1038961038961039,0.30844155844155846,0.2564935064935065,0.36688311688311687,7.142857142857143,1.6233766233766234,4.545454545454546,5.8441558441558445,1.6233766233766234,6.4935064935064934,3.2467532467532467,6.818181818181818,1.948051948051948,13.636363636363637,2.272727272727273,2.5974025974025974,5.51948051948052,6.818181818181818,8.766233766233766,6.4935064935064934,4.87012987012987,6.1688311688311686,1.6233766233766234,1.948051948051948
b1485,ddpC,15,Insoluble,298,31970.5441,9.634880638122556,0.6335570469798657,0.08053691275167785,35.97352348993288,6,0.12080536912751678,0.07046979865771812,0.050335570469798654,0.348993288590604,0.2684563758389262,0.41275167785234895,12.751677852348994,0.6711409395973155,3.6912751677852347,1.342281879194631,3.6912751677852347,9.060402684563758,1.342281879194631,7.718120805369128,2.0134228187919465,14.093959731543624,4.697986577181208,2.684563758389262,4.697986577181208,4.026845637583893,5.033557046979865,6.7114093959731544,4.026845637583893,7.382550335570469,2.684563758389262,1.6778523489932886
b1488,ddpX,46,Insoluble,193,21212.8056,5.0452791213989245,-0.035751295336787586,0.08290155440414507,51.128497409326435,-10,0.16580310880829016,0.05699481865284974,0.10880829015544041,0.30569948186528495,0.27979274611398963,0.35233160621761656,11.398963730569948,2.0725388601036268,6.7357512953367875,4.1450777202072535,3.1088082901554404,6.217616580310881,4.1450777202072535,6.7357512953367875,2.0725388601036268,10.362694300518134,2.5906735751295336,2.5906735751295336,5.181347150259067,6.7357512953367875,3.626943005181347,7.253886010362694,4.66321243523316,5.181347150259067,1.5544041450777202,3.626943005181347
b1499,ydeO,61,Soluble,253,28724.927099999997,9.04538173675537,-0.12608695652173915,0.09881422924901186,40.126086956521725,8,0.1976284584980237,0.11462450592885376,0.08300395256916997,0.3201581027667984,0.2490118577075099,0.383399209486166,6.719367588932807,3.1620553359683794,2.766798418972332,5.533596837944664,5.928853754940712,4.3478260869565215,3.952569169960474,7.1146245059288535,7.509881422924901,9.486166007905139,2.766798418972332,7.509881422924901,2.766798418972332,3.1620553359683794,3.952569169960474,7.509881422924901,5.928853754940712,5.928853754940712,0.3952569169960474,3.5573122529644268
b1502,ydeQ,62,Soluble,304,32069.1618,7.616959190368653,0.13585526315789473,0.08881578947368421,30.938519736842107,1,0.12171052631578948,0.0625,0.05921052631578947,0.2269736842105263,0.3651315789473684,0.42105263157894735,6.25,1.3157894736842106,4.276315789473684,1.644736842105263,3.289473684210526,11.513157894736842,0.9868421052631579,6.25,4.605263157894737,8.223684210526315,1.9736842105263157,6.907894736842105,4.934210526315789,2.960526315789474,1.644736842105263,8.881578947368421,8.552631578947368,10.197368421052632,1.3157894736842106,4.276315789473684
b1503,ydeR,67,Soluble,167,18144.254500000003,6.090150260925292,-0.1748502994011976,0.05988023952095808,35.209580838323355,-1,0.18562874251497005,0.08982035928143713,0.09580838323353294,0.2874251497005988,0.25748502994011974,0.41317365269461076,10.778443113772456,1.7964071856287425,5.389221556886228,4.191616766467066,2.395209580838323,5.9880239520958085,1.1976047904191616,7.18562874251497,4.790419161676646,8.383233532934131,0.5988023952095808,7.7844311377245505,2.395209580838323,5.389221556886228,4.191616766467066,4.191616766467066,12.574850299401197,7.18562874251497,1.1976047904191616,2.395209580838323
b1504,ydeS,79,Soluble,176,18948.318399999996,5.791006660461425,-0.04261363636363638,0.06818181818181818,38.62329545454545,-1,0.16477272727272727,0.07954545454545454,0.08522727272727272,0.2897727272727273,0.34090909090909094,0.39204545454545453,6.818181818181818,1.7045454545454546,4.545454545454546,3.977272727272727,3.977272727272727,7.386363636363637,0.5681818181818182,5.681818181818182,4.545454545454546,11.931818181818182,1.7045454545454546,7.386363636363637,4.545454545454546,3.977272727272727,3.409090909090909,10.227272727272727,8.522727272727273,6.25,0.5681818181818182,2.272727272727273
b1517,lsrF,34,Insoluble,291,31892.4136,6.092935371398924,-0.09725085910652922,0.06529209621993128,31.936426116838494,-3,0.22336769759450173,0.10652920962199312,0.11683848797250859,0.32646048109965636,0.27147766323024053,0.32989690721649484,10.652920962199312,1.7182130584192439,6.529209621993127,5.154639175257732,3.0927835051546393,7.903780068728523,2.0618556701030926,6.8728522336769755,5.154639175257732,6.8728522336769755,4.810996563573883,3.4364261168384878,4.4673539518900345,4.810996563573883,5.498281786941581,4.810996563573883,4.4673539518900345,8.24742268041237,0.6872852233676976,2.7491408934707904
b1519,tam,78,Soluble,252,29005.612100000002,4.855095863342284,-0.24523809523809528,0.10317460317460317,56.71904761904759,-15,0.19444444444444445,0.06746031746031746,0.12698412698412698,0.32936507936507936,0.25396825396825395,0.36507936507936506,9.523809523809524,1.1904761904761905,5.158730158730159,7.5396825396825395,2.7777777777777777,3.9682539682539684,3.1746031746031744,4.365079365079365,0.3968253968253968,12.698412698412698,2.7777777777777777,3.5714285714285716,7.5396825396825395,7.142857142857143,6.349206349206349,5.158730158730159,3.1746031746031744,5.9523809523809526,3.5714285714285716,3.9682539682539684
b1522,yneF,32,Insoluble,315,34321.9324,7.570067024230958,0.4273015873015873,0.08571428571428572,29.081904761904752,1,0.16825396825396827,0.08571428571428572,0.08253968253968254,0.3142857142857143,0.26031746031746034,0.4222222222222222,8.571428571428571,1.9047619047619047,4.444444444444445,3.8095238095238093,4.761904761904762,6.984126984126984,0.9523809523809523,6.666666666666667,4.444444444444445,10.476190476190476,4.126984126984127,2.2222222222222223,4.444444444444445,3.8095238095238093,4.126984126984127,7.936507936507937,5.714285714285714,10.793650793650794,0.9523809523809523,2.857142857142857
b1524,yneH,48,Insoluble,308,33515.2165,5.983747673034667,0.1331168831168831,0.07142857142857144,43.78766233766233,-4,0.17532467532467533,0.08116883116883117,0.09415584415584416,0.31493506493506496,0.2727272727272727,0.35064935064935066,11.03896103896104,1.2987012987012987,4.220779220779221,5.194805194805195,3.5714285714285716,8.116883116883116,2.272727272727273,6.4935064935064934,2.5974025974025974,8.766233766233766,3.896103896103896,3.896103896103896,3.896103896103896,5.8441558441558445,5.51948051948052,7.142857142857143,2.9220779220779223,9.74025974025974,1.2987012987012987,2.272727272727273
b1526,yneJ,4,Insoluble,293,32482.6084,6.311253929138184,-0.14061433447098978,0.08532423208191126,39.13310580204777,-3,0.18771331058020477,0.08873720136518772,0.09897610921501707,0.32081911262798635,0.2627986348122867,0.35494880546075086,11.262798634812286,0.6825938566552902,3.4129692832764507,6.484641638225256,3.7542662116040955,7.508532423208191,3.0716723549488054,5.460750853242321,1.3651877133105803,10.238907849829351,2.7303754266211606,3.4129692832764507,5.460750853242321,5.1194539249146755,7.508532423208191,6.484641638225256,5.460750853242321,5.802047781569966,2.04778156996587,2.7303754266211606
b1533,eamA,4,Insoluble,299,32323.807,9.948648262023926,1.1183946488294314,0.1137123745819398,29.939130434782598,9,0.0903010033444816,0.06020066889632107,0.030100334448160536,0.3678929765886288,0.22408026755852842,0.5016722408026756,11.036789297658864,0.6688963210702341,1.6722408026755853,1.3377926421404682,7.6923076923076925,9.03010033444816,1.6722408026755853,7.357859531772576,2.6755852842809364,17.05685618729097,4.682274247491639,2.6755852842809364,3.678929765886288,2.0066889632107023,3.3444816053511706,5.351170568561873,4.682274247491639,9.698996655518394,2.0066889632107023,1.6722408026755853
b1534,ydeE,94,Soluble,395,42658.447199999995,9.388675880432128,0.9243037974683543,0.11645569620253166,38.28810126582278,10,0.09620253164556962,0.060759493670886074,0.035443037974683546,0.3341772151898734,0.25316455696202533,0.4860759493670886,11.139240506329115,1.518987341772152,2.0253164556962027,1.518987341772152,6.329113924050633,6.8354430379746836,0.25316455696202533,8.60759493670886,3.2911392405063293,13.924050632911392,3.5443037974683542,3.2911392405063293,4.050632911392405,2.0253164556962027,2.7848101265822787,9.113924050632912,5.822784810126582,8.60759493670886,2.5316455696202533,2.7848101265822787
b1535,ydeH,37,Insoluble,296,33863.1021,5.392508506774903,-0.197972972972973,0.08783783783783784,35.55000000000002,-14,0.23648648648648649,0.0945945945945946,0.14189189189189189,0.30405405405405406,0.2533783783783784,0.3885135135135135,7.77027027027027,1.6891891891891893,8.108108108108109,6.081081081081081,3.3783783783783785,5.743243243243243,4.72972972972973,7.094594594594595,2.7027027027027026,10.81081081081081,3.0405405405405403,5.405405405405405,2.364864864864865,3.0405405405405403,6.756756756756757,3.7162162162162162,5.405405405405405,6.756756756756757,1.3513513513513513,4.054054054054054
b1537,ydeJ,98,Soluble,172,18320.6085,4.743634605407714,0.11569767441860464,0.06976744186046512,35.87273255813951,-7,0.19186046511627908,0.0755813953488372,0.11627906976744186,0.37209302325581395,0.23837209302325582,0.37790697674418605,14.534883720930232,1.744186046511628,5.813953488372093,5.813953488372093,3.488372093023256,8.13953488372093,1.1627906976744187,5.232558139534884,4.069767441860465,10.465116279069768,2.3255813953488373,2.3255813953488373,1.744186046511628,5.232558139534884,3.488372093023256,5.813953488372093,8.720930232558139,6.395348837209302,1.1627906976744187,2.3255813953488373
b1539,ydfG,15,Insoluble,248,27248.6187,5.651751136779786,-0.1745967741935484,0.06854838709677419,45.813306451612895,-6,0.20161290322580644,0.08870967741935484,0.11290322580645161,0.3104838709677419,0.2701612903225806,0.375,9.274193548387096,0.8064516129032258,4.435483870967742,6.854838709677419,2.4193548387096775,9.274193548387096,2.8225806451612905,5.645161290322581,3.225806451612903,8.46774193548387,3.225806451612903,6.451612903225806,3.225806451612903,3.629032258064516,5.645161290322581,3.629032258064516,7.661290322580645,8.870967741935484,2.0161290322580645,2.4193548387096775
b1545,pinQ,22,Insoluble,196,21852.063400000003,9.728424263000488,-0.3076530612244898,0.04081632653061225,40.58571428571428,9,0.27040816326530615,0.15816326530612246,0.11224489795918367,0.33163265306122447,0.22448979591836737,0.33673469387755106,8.16326530612245,2.0408163265306123,3.5714285714285716,7.653061224489796,3.5714285714285716,7.142857142857143,1.530612244897959,9.183673469387756,6.122448979591836,8.673469387755102,2.5510204081632653,2.0408163265306123,3.061224489795918,6.122448979591836,9.693877551020408,6.63265306122449,7.142857142857143,4.591836734693878,0.0,0.5102040816326531
b1546,tfaQ,88,Soluble,191,21337.5659,4.445116233825684,-0.3701570680628272,0.08900523560209425,41.127225130890054,-18,0.2513089005235602,0.07853403141361257,0.17277486910994763,0.3612565445026178,0.2879581151832461,0.356020942408377,10.471204188481675,0.0,6.282722513089006,10.99476439790576,3.6649214659685865,5.2356020942408374,2.094240837696335,6.282722513089006,4.18848167539267,8.900523560209423,1.5706806282722514,4.712041884816754,6.806282722513089,2.6178010471204187,3.6649214659685865,5.7591623036649215,6.282722513089006,5.2356020942408374,3.141361256544503,2.094240837696335
b1548,nohA,72,Soluble,189,21403.8164,5.2778642654418935,-0.5624338624338624,0.06349206349206349,58.771428571428565,-5,0.31216931216931215,0.14285714285714285,0.1693121693121693,0.37037037037037035,0.2433862433862434,0.30687830687830686,11.11111111111111,0.5291005291005291,5.8201058201058204,11.11111111111111,2.6455026455026456,6.349206349206349,1.0582010582010581,6.878306878306878,4.232804232804233,8.994708994708995,1.5873015873015872,4.232804232804233,2.6455026455026456,5.291005291005291,10.052910052910052,5.291005291005291,3.1746031746031744,5.291005291005291,1.0582010582010581,2.6455026455026456
b1553,ydfP,19,Insoluble,165,18309.634,7.818161582946778,-0.27090909090909093,0.07272727272727272,18.263030303030302,1,0.2606060606060606,0.13333333333333333,0.12727272727272726,0.4121212121212121,0.18787878787878787,0.3090909090909091,18.181818181818183,0.6060606060606061,6.0606060606060606,6.666666666666667,2.4242424242424243,4.848484848484849,1.2121212121212122,7.2727272727272725,6.666666666666667,6.666666666666667,3.0303030303030303,3.0303030303030303,0.0,7.2727272727272725,6.666666666666667,4.848484848484849,4.242424242424242,5.454545454545454,1.8181818181818181,3.0303030303030303
b1554,ydfQ,82,Soluble,177,19662.334899999998,9.043963432312012,-0.4011299435028249,0.08474576271186442,38.93225988700564,7,0.2542372881355932,0.14689265536723164,0.10734463276836158,0.2937853107344633,0.288135593220339,0.3107344632768362,9.6045197740113,4.519774011299435,5.649717514124294,5.084745762711864,2.824858757062147,9.6045197740113,0.5649717514124294,7.909604519774011,7.344632768361582,5.649717514124294,1.694915254237288,5.084745762711864,3.9548022598870056,3.9548022598870056,7.344632768361582,4.519774011299435,4.519774011299435,4.519774011299435,2.824858757062147,2.824858757062147
b1559,ydfT,40,Insoluble,250,27925.9482,9.162585258483887,-0.3132,0.088,41.45083999999999,11,0.244,0.144,0.1,0.344,0.24,0.34400000000000003,9.2,4.0,4.0,6.0,2.8,7.6,2.4,3.6,8.0,9.6,1.6,2.8,4.4,4.0,6.4,5.2,5.2,7.2,1.2,4.8
b1584,speG,62,Soluble,186,21886.749499999998,6.201043128967284,-0.439247311827957,0.11290322580645161,36.224193548387106,-4,0.26881720430107525,0.12365591397849462,0.14516129032258066,0.3602150537634408,0.1989247311827957,0.3655913978494624,6.989247311827957,1.075268817204301,4.301075268817204,10.21505376344086,4.838709677419355,4.838709677419355,5.376344086021505,5.913978494623656,5.913978494623656,10.21505376344086,2.6881720430107525,3.763440860215054,3.225806451612903,4.838709677419355,6.451612903225806,3.763440860215054,2.6881720430107525,6.451612903225806,0.5376344086021505,5.913978494623656
b1589,ynfG,39,Insoluble,205,22751.548199999997,5.792825508117676,-0.41756097560975614,0.0975609756097561,57.269756097560986,-5,0.22926829268292684,0.1024390243902439,0.12682926829268293,0.2634146341463415,0.29268292682926833,0.2975609756097561,7.804878048780488,7.804878048780488,5.853658536585366,6.829268292682927,3.902439024390244,8.292682926829269,3.4146341463414633,3.902439024390244,5.365853658536586,4.390243902439025,1.951219512195122,3.902439024390244,6.829268292682927,2.926829268292683,4.878048780487805,4.390243902439025,5.365853658536586,6.341463414634147,0.975609756097561,4.878048780487805
b1593,ynfK,89,Soluble,231,24980.671,6.107031440734862,0.13506493506493505,0.047619047619047616,42.2069264069264,-2,0.19047619047619047,0.09090909090909091,0.09956709956709957,0.354978354978355,0.2683982683982684,0.39826839826839827,9.090909090909092,0.8658008658008658,3.0303030303030303,6.926406926406926,0.8658008658008658,7.792207792207792,1.7316017316017316,6.0606060606060606,4.329004329004329,13.41991341991342,1.7316017316017316,4.329004329004329,5.627705627705628,3.896103896103896,4.761904761904762,6.0606060606060606,5.194805194805195,10.38961038961039,1.2987012987012987,2.5974025974025974
b1595,ynfL,35,Insoluble,297,33280.941699999996,6.109589195251464,-0.052861952861952895,0.06060606060606061,50.86767676767675,-6,0.20875420875420875,0.09427609427609428,0.11447811447811448,0.36363636363636365,0.2356902356902357,0.3602693602693603,11.11111111111111,0.0,4.040404040404041,7.407407407407407,3.7037037037037037,5.05050505050505,4.377104377104377,6.0606060606060606,1.3468013468013469,13.131313131313131,3.367003367003367,3.7037037037037037,5.723905723905724,4.713804713804714,8.080808080808081,5.05050505050505,4.377104377104377,6.397306397306397,1.0101010101010102,1.3468013468013469
b1598,ydgD,29,Insoluble,273,29276.7295,5.7780473709106435,-0.20695970695970697,0.06593406593406594,31.829670329670325,-5,0.2087912087912088,0.09523809523809523,0.11355311355311355,0.304029304029304,0.326007326007326,0.347985347985348,11.72161172161172,1.465201465201465,8.791208791208792,2.5641025641025643,2.93040293040293,8.058608058608058,2.5641025641025643,3.663003663003663,4.761904761904762,10.256410256410257,1.098901098901099,2.93040293040293,6.593406593406593,3.663003663003663,4.761904761904762,6.227106227106227,7.6923076923076925,6.593406593406593,2.5641025641025643,1.098901098901099
b1604,ydgH,13,Insoluble,314,33902.8627,9.270956611633299,-0.32420382165605094,0.08598726114649682,33.90933121019108,7,0.24522292993630573,0.1337579617834395,0.11146496815286625,0.3503184713375796,0.27070063694267515,0.3312101910828026,14.64968152866242,0.0,5.095541401273885,6.050955414012739,4.140127388535032,7.006369426751593,0.3184713375796178,4.140127388535032,8.280254777070065,4.45859872611465,1.5923566878980893,4.777070063694268,3.5031847133757963,3.821656050955414,5.095541401273885,6.687898089171974,6.369426751592357,9.554140127388536,0.6369426751592356,3.821656050955414
b1606,folM,20,Insoluble,240,26347.9972,7.8228033065795906,-0.06625000000000002,0.07083333333333333,37.74458333333331,1,0.19583333333333333,0.1,0.09583333333333334,0.3416666666666667,0.2708333333333333,0.3458333333333333,12.083333333333334,1.25,5.833333333333333,3.75,3.3333333333333335,7.083333333333333,5.0,6.666666666666667,4.583333333333333,10.833333333333334,2.9166666666666665,4.166666666666667,4.583333333333333,3.3333333333333335,5.416666666666667,5.416666666666667,4.583333333333333,5.416666666666667,0.8333333333333334,2.9166666666666665
b1608,rstA,85,Soluble,239,26703.5052,5.418086051940917,-0.07531380753138078,0.05439330543933054,29.70669456066945,-7,0.24686192468619247,0.1087866108786611,0.13807531380753138,0.3807531380753138,0.2510460251046025,0.401673640167364,9.205020920502092,0.8368200836820083,7.949790794979079,5.857740585774058,1.6736401673640167,5.02092050209205,2.510460251046025,5.857740585774058,4.602510460251046,15.481171548117155,2.928870292887029,3.7656903765690375,4.184100418410042,2.510460251046025,6.2761506276150625,4.184100418410042,7.531380753138075,5.857740585774058,1.2552301255230125,2.510460251046025
